Relaciones Existentes
[['PrescriptiveRecommendationProperty', 'PrescriptiveAnalysisRecommendationProperty', 'PropertyID']
 ['AdvanceFilteringAlert', 'DefaultMetricThresholds', 'Metric']
 ['AdvanceFilteringAlert', 'MetricThresholds', 'Metric']
 ['AdvanceFilteringAlert', 'Alerts', 'Metric']
 ['AdvanceFilteringAlert', 'Alerts', 'ServerName']
 ['AdvanceFilteringAlert', 'Alerts', 'DatabaseName']
 ['AdvanceFilteringAlert', 'Tasks', 'Metric']
 ['AdvanceFilteringAlert', 'Tasks', 'ServerName']
 ['AdvanceFilteringAlert', 'Tasks', 'DatabaseName']
 ['AdvanceFilteringAlert', 'MetricInfo', 'Metric']
 ['AdvanceFilteringAlert', 'AnalysisConfiguration', 'ID']
 ['AdvanceFilteringAlert', 'MetricMetaData', 'Metric']
 ['RecommedationClassification', 'PrescriptiveAnalysisRecommendation', 'RecommendationID']
 ['AzureApplication', 'Tags', 'Name']
 ['AzureApplication', 'RepositoryInfo', 'Name']
 ['AzureApplication', 'AzureSubscription', 'ID']
 ['AzureApplication', 'AzureSubscription', 'Description']
 ['AzureApplication', 'AzureApplicationProfile', 'Name']
 ['AzureApplication', 'AzureApplicationProfile', 'ID']
 ['AzureApplication', 'AzureApplicationProfile', 'Description']
 ['AzureApplication', 'PrescriptiveOptimiztionExecutionStatus', 'ID']
 ['AzureApplication', 'PrescriptiveOptimiztionExecutionStatus', 'Description']
 ['AzureApplication', 'AzureResource', 'Name']
 ['AzureApplication', 'AzureResource', 'ID']
 ['AzureApplication', 'PrescriptiveAnalysisRecommendation', 'ID']
 ['AzureApplication', 'AzureProfile', 'ID']
 ['AzureApplication', 'AzureProfile', 'Description']
 ['AzureApplication', 'CounterMasterList', 'ID']
 ['AzureApplication', 'CustomReports', 'ID']
 ['AzureApplication', 'DashboardLayouts', 'Name']
 ['AzureApplication', 'CustomReportsCounters', 'ID']
 ['AzureApplication', 'WaitTypes', 'Description']
 ['AzureApplication', 'AuditableEvents', 'Name']
 ['AzureApplication', 'AuditableActions', 'Name']
 ['AzureApplication', 'AlertTemplateLookup', 'Name']
 ['AzureApplication', 'AlertTemplateLookup', 'Description']
 ['AzureApplication', 'MetricInfo', 'Name']
 ['AzureApplication', 'MetricInfo', 'Description']
 ['AzureApplication', 'AnalysisConfiguration', 'ID']
 ['Tags', 'RepositoryInfo', 'Name']
 ['Tags', 'AzureApplicationProfile', 'Name']
 ['Tags', 'AzureResource', 'Name']
 ['Tags', 'DashboardLayouts', 'Name']
 ['Tags', 'AuditableEvents', 'Name']
 ['Tags', 'AuditableActions', 'Name']
 ['Tags', 'AlertTemplateLookup', 'Name']
 ['Tags', 'MetricInfo', 'Name']
 ['PrescriptiveAnalysis', 'VMConfigData', 'SQLServerID']
 ['PrescriptiveAnalysis', 'PrescriptiveAnalysisDetails', 'RecordCreatedTimestamp']
 ['PrescriptiveAnalysis', 'PrescriptiveAnalysisDetails', 'RecommendationCount']
 ['PrescriptiveAnalysis', 'PrescriptiveAnalysisDetails', 'RecordUpdateDateTimestamp']
 ['PrescriptiveAnalysis', 'ESXConfigData', 'SQLServerID']
 ['PrescriptiveAnalysis', 'VMStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'MonitoredSQLServers', 'SQLServerID']
 ['PrescriptiveAnalysis', 'AzureProfile', 'SQLServerID']
 ['PrescriptiveAnalysis', 'ESXStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'BaselineTemplates', 'SQLServerID']
 ['PrescriptiveAnalysis', 'ServerStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'OSStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'BaselineStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'SQLServerDatabaseNames', 'SQLServerID']
 ['PrescriptiveAnalysis', 'DashboardDefaults', 'SQLServerID']
 ['PrescriptiveAnalysis', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['PrescriptiveAnalysis', 'WaitStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'AlwaysOnReplicas', 'SQLServerID']
 ['PrescriptiveAnalysis', 'AlwaysOnStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'LatestGroomingStatus', 'SQLServerID']
 ['PrescriptiveAnalysis', 'DiskDriveStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'ActiveWaitStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'CustomDashboard', 'RecordUpdateDateTimestamp']
 ['PrescriptiveAnalysis', 'CustomDashboard', 'RecordCreatedTimestamp']
 ['PrescriptiveAnalysis', 'MetricThresholds', 'SQLServerID']
 ['PrescriptiveAnalysis', 'CustomDashboardWidgets', 'RecordUpdateDateTimestamp']
 ['PrescriptiveAnalysis', 'CustomDashboardWidgets', 'RecordCreatedTimestamp']
 ['PrescriptiveAnalysis', 'QueryMonitorStatistics', 'SQLServerID']
 ['PrescriptiveAnalysis', 'ServerActivity', 'SQLServerID']
 ['PrescriptiveAnalysis', 'Blocks', 'SQLServerID']
 ['PrescriptiveAnalysis', 'BlockingSessionStatistics', 'SQLServerID']
 ['RepositoryInfo', 'AzureApplicationProfile', 'Name']
 ['RepositoryInfo', 'AzureResource', 'Name']
 ['RepositoryInfo', 'DashboardLayouts', 'Name']
 ['RepositoryInfo', 'AuditableEvents', 'Name']
 ['RepositoryInfo', 'AuditableActions', 'Name']
 ['RepositoryInfo', 'AlertTemplateLookup', 'Name']
 ['RepositoryInfo', 'MetricInfo', 'Name']
 ['AzureSubscription', 'AzureApplicationProfile', 'ID']
 ['AzureSubscription', 'AzureApplicationProfile', 'Description']
 ['AzureSubscription', 'PrescriptiveOptimiztionExecutionStatus', 'ID']
 ['AzureSubscription', 'PrescriptiveOptimiztionExecutionStatus', 'Description']
 ['AzureSubscription', 'AzureResource', 'ID']
 ['AzureSubscription', 'PrescriptiveAnalysisRecommendation', 'ID']
 ['AzureSubscription', 'AzureProfile', 'ID']
 ['AzureSubscription', 'AzureProfile', 'Description']
 ['AzureSubscription', 'CounterMasterList', 'ID']
 ['AzureSubscription', 'CustomReports', 'ID']
 ['AzureSubscription', 'CustomReportsCounters', 'ID']
 ['AzureSubscription', 'WaitTypes', 'Description']
 ['AzureSubscription', 'AlertTemplateLookup', 'Description']
 ['AzureSubscription', 'MetricInfo', 'Description']
 ['AzureSubscription', 'AnalysisConfiguration', 'ID']
 ['VMConfigData', 'ESXConfigData', 'UTCCollectionDateTime']
 ['VMConfigData', 'ESXConfigData', 'BootTime']
 ['VMConfigData', 'ESXConfigData', 'SQLServerID']
 ['VMConfigData', 'ESXConfigData', 'DomainName']
 ['VMConfigData', 'ESXConfigData', 'UUID']
 ['VMConfigData', 'VMStatistics', 'SQLServerID']
 ['VMConfigData', 'VMStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'AzureProfile', 'SQLServerID']
 ['VMConfigData', 'ESXStatistics', 'SQLServerID']
 ['VMConfigData', 'ESXStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'BaselineTemplates', 'SQLServerID']
 ['VMConfigData', 'ServerStatistics', 'SQLServerID']
 ['VMConfigData', 'ServerStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'OSStatistics', 'SQLServerID']
 ['VMConfigData', 'OSStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'BaselineStatistics', 'SQLServerID']
 ['VMConfigData', 'SQLServerDatabaseNames', 'SQLServerID']
 ['VMConfigData', 'DashboardDefaults', 'SQLServerID']
 ['VMConfigData', 'DatabaseFileActivity', 'UTCCollectionDateTime']
 ['VMConfigData', 'TempdbFileData', 'UTCCollectionDateTime']
 ['VMConfigData', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['VMConfigData', 'WaitStatistics', 'SQLServerID']
 ['VMConfigData', 'WaitStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'DatabaseSize', 'UTCCollectionDateTime']
 ['VMConfigData', 'TableGrowth', 'UTCCollectionDateTime']
 ['VMConfigData', 'AlwaysOnReplicas', 'SQLServerID']
 ['VMConfigData', 'TableReorganization', 'UTCCollectionDateTime']
 ['VMConfigData', 'AlwaysOnStatistics', 'SQLServerID']
 ['VMConfigData', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['VMConfigData', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['VMConfigData', 'LatestGroomingStatus', 'SQLServerID']
 ['VMConfigData', 'DiskDriveStatistics', 'SQLServerID']
 ['VMConfigData', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'ActiveWaitStatistics', 'SQLServerID']
 ['VMConfigData', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'MetricThresholds', 'SQLServerID']
 ['VMConfigData', 'QueryMonitorStatistics', 'SQLServerID']
 ['VMConfigData', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['VMConfigData', 'ServerActivity', 'SQLServerID']
 ['VMConfigData', 'ServerActivity', 'UTCCollectionDateTime']
 ['VMConfigData', 'Blocks', 'SQLServerID']
 ['VMConfigData', 'Blocks', 'UTCCollectionDateTime']
 ['VMConfigData', 'BlockingSessionStatistics', 'SQLServerID']
 ['VMConfigData', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['ServerTags', 'CustomCounterTags', 'TagId']
 ['ServerTags', 'PermissionTags', 'TagId']
 ['ServerTags', 'WidgetTagMapping', 'TagId']
 ['ManagementServices', 'CollectionServices', 'Address']
 ['ManagementServices', 'CollectionServices', 'MachineName']
 ['ManagementServices', 'CollectionServices', 'InstanceName']
 ['ManagementServices', 'CollectionServices', 'Port']
 ['ManagementServices', 'MonitoredSQLServers', 'InstanceName']
 ['ManagementServices', 'SQLsafeConnections', 'InstanceName']
 ['ManagementServices', 'WebFramework', 'Port']
 ['ManagementServices', 'WebFramework', 'InstanceName']
 ['ManagementServices', 'GroomingLog', 'InstanceName']
 ['PrescriptiveAnalysisDetails', 'ESXConfigData', 'Status']
 ['PrescriptiveAnalysisDetails', 'PrescriptiveOptimiztionExecutionStatus', 'Status']
 ['PrescriptiveAnalysisDetails', 'LatestGroomingStatus', 'Status']
 ['PrescriptiveAnalysisDetails', 'CustomDashboard', 'RecordUpdateDateTimestamp']
 ['PrescriptiveAnalysisDetails', 'CustomDashboard', 'RecordCreatedTimestamp']
 ['PrescriptiveAnalysisDetails', 'CustomDashboardWidgets', 'RecordUpdateDateTimestamp']
 ['PrescriptiveAnalysisDetails', 'CustomDashboardWidgets', 'RecordCreatedTimestamp']
 ['PrescriptiveAnalysisDetails', 'Tasks', 'Status']
 ['AzureApplicationProfile', 'PrescriptiveOptimiztionExecutionStatus', 'ID']
 ['AzureApplicationProfile', 'PrescriptiveOptimiztionExecutionStatus', 'Description']
 ['AzureApplicationProfile', 'AzureResource', 'Name']
 ['AzureApplicationProfile', 'AzureResource', 'ID']
 ['AzureApplicationProfile', 'PrescriptiveAnalysisRecommendation', 'ID']
 ['AzureApplicationProfile', 'AzureProfile', 'ID']
 ['AzureApplicationProfile', 'AzureProfile', 'Description']
 ['AzureApplicationProfile', 'CounterMasterList', 'ID']
 ['AzureApplicationProfile', 'CustomReports', 'ID']
 ['AzureApplicationProfile', 'DashboardLayouts', 'Name']
 ['AzureApplicationProfile', 'CustomReportsCounters', 'ID']
 ['AzureApplicationProfile', 'WaitTypes', 'Description']
 ['AzureApplicationProfile', 'AuditableEvents', 'Name']
 ['AzureApplicationProfile', 'AuditableActions', 'Name']
 ['AzureApplicationProfile', 'AlertTemplateLookup', 'Name']
 ['AzureApplicationProfile', 'AlertTemplateLookup', 'Description']
 ['AzureApplicationProfile', 'MetricInfo', 'Name']
 ['AzureApplicationProfile', 'MetricInfo', 'Description']
 ['AzureApplicationProfile', 'AnalysisConfiguration', 'ID']
 ['CollectionServices', 'MonitoredSQLServers', 'CollectionServiceID']
 ['CollectionServices', 'MonitoredSQLServers', 'InstanceName']
 ['CollectionServices', 'SQLsafeConnections', 'InstanceName']
 ['CollectionServices', 'WebFramework', 'Port']
 ['CollectionServices', 'WebFramework', 'InstanceName']
 ['CollectionServices', 'DefaultMetricThresholds', 'Enabled']
 ['CollectionServices', 'MetricThresholds', 'Enabled']
 ['CollectionServices', 'GroomingLog', 'InstanceName']
 ['ESXConfigData', 'PrescriptiveOptimiztionExecutionStatus', 'Status']
 ['ESXConfigData', 'VMStatistics', 'SQLServerID']
 ['ESXConfigData', 'VMStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'AzureProfile', 'SQLServerID']
 ['ESXConfigData', 'ESXStatistics', 'SQLServerID']
 ['ESXConfigData', 'ESXStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'BaselineTemplates', 'SQLServerID']
 ['ESXConfigData', 'ServerStatistics', 'SQLServerID']
 ['ESXConfigData', 'ServerStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'OSStatistics', 'SQLServerID']
 ['ESXConfigData', 'OSStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'BaselineStatistics', 'SQLServerID']
 ['ESXConfigData', 'SQLServerDatabaseNames', 'SQLServerID']
 ['ESXConfigData', 'DashboardDefaults', 'SQLServerID']
 ['ESXConfigData', 'DatabaseFileActivity', 'UTCCollectionDateTime']
 ['ESXConfigData', 'TempdbFileData', 'UTCCollectionDateTime']
 ['ESXConfigData', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['ESXConfigData', 'WaitStatistics', 'SQLServerID']
 ['ESXConfigData', 'WaitStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'DatabaseSize', 'UTCCollectionDateTime']
 ['ESXConfigData', 'TableGrowth', 'UTCCollectionDateTime']
 ['ESXConfigData', 'AlwaysOnReplicas', 'SQLServerID']
 ['ESXConfigData', 'TableReorganization', 'UTCCollectionDateTime']
 ['ESXConfigData', 'AlwaysOnStatistics', 'SQLServerID']
 ['ESXConfigData', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['ESXConfigData', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'HostNames', 'HostName']
 ['ESXConfigData', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['ESXConfigData', 'LatestGroomingStatus', 'SQLServerID']
 ['ESXConfigData', 'LatestGroomingStatus', 'Status']
 ['ESXConfigData', 'WebFramework', 'HostName']
 ['ESXConfigData', 'DiskDriveStatistics', 'SQLServerID']
 ['ESXConfigData', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'ActiveWaitStatistics', 'SQLServerID']
 ['ESXConfigData', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'MetricThresholds', 'SQLServerID']
 ['ESXConfigData', 'Tasks', 'Status']
 ['ESXConfigData', 'QueryMonitorStatistics', 'SQLServerID']
 ['ESXConfigData', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['ESXConfigData', 'ServerActivity', 'SQLServerID']
 ['ESXConfigData', 'ServerActivity', 'UTCCollectionDateTime']
 ['ESXConfigData', 'Blocks', 'SQLServerID']
 ['ESXConfigData', 'Blocks', 'UTCCollectionDateTime']
 ['ESXConfigData', 'BlockingSessionStatistics', 'SQLServerID']
 ['ESXConfigData', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['CustomCounterTags', 'PermissionTags', 'TagId']
 ['CustomCounterTags', 'DefaultMetricThresholds', 'Metric']
 ['CustomCounterTags', 'MetricThresholds', 'Metric']
 ['CustomCounterTags', 'Alerts', 'Metric']
 ['CustomCounterTags', 'Tasks', 'Metric']
 ['CustomCounterTags', 'MetricInfo', 'Metric']
 ['CustomCounterTags', 'WidgetTagMapping', 'TagId']
 ['CustomCounterTags', 'MetricMetaData', 'Metric']
 ['PrescriptiveOptimiztionExecutionStatus', 'AzureResource', 'ID']
 ['PrescriptiveOptimiztionExecutionStatus', 'PrescriptiveAnalysisRecommendation', 'ID']
 ['PrescriptiveOptimiztionExecutionStatus', 'AzureProfile', 'ID']
 ['PrescriptiveOptimiztionExecutionStatus', 'AzureProfile', 'Description']
 ['PrescriptiveOptimiztionExecutionStatus', 'CounterMasterList', 'ID']
 ['PrescriptiveOptimiztionExecutionStatus', 'CustomReports', 'ID']
 ['PrescriptiveOptimiztionExecutionStatus', 'CustomReportsCounters', 'ID']
 ['PrescriptiveOptimiztionExecutionStatus', 'WaitTypes', 'Description']
 ['PrescriptiveOptimiztionExecutionStatus', 'AlertTemplateLookup', 'Description']
 ['PrescriptiveOptimiztionExecutionStatus', 'LatestGroomingStatus', 'Status']
 ['PrescriptiveOptimiztionExecutionStatus', 'Tasks', 'Status']
 ['PrescriptiveOptimiztionExecutionStatus', 'MetricInfo', 'Description']
 ['PrescriptiveOptimiztionExecutionStatus', 'AnalysisConfiguration', 'ID']
 ['AzureResource', 'PrescriptiveAnalysisRecommendation', 'ID']
 ['AzureResource', 'AzureProfile', 'AzureApplicationProfileId']
 ['AzureResource', 'AzureProfile', 'ID']
 ['AzureResource', 'CounterMasterList', 'ID']
 ['AzureResource', 'CustomReports', 'ID']
 ['AzureResource', 'DashboardLayouts', 'Name']
 ['AzureResource', 'CustomReportsCounters', 'ID']
 ['AzureResource', 'AuditableEvents', 'Name']
 ['AzureResource', 'AuditableActions', 'Name']
 ['AzureResource', 'AlertTemplateLookup', 'Name']
 ['AzureResource', 'MetricInfo', 'Name']
 ['AzureResource', 'AnalysisConfiguration', 'ID']
 ['VMStatistics', 'AzureProfile', 'SQLServerID']
 ['VMStatistics', 'ESXStatistics', 'NetUsage']
 ['VMStatistics', 'ESXStatistics', 'DiskWrite']
 ['VMStatistics', 'ESXStatistics', 'NetTransmitted']
 ['VMStatistics', 'ESXStatistics', 'MemBalooned']
 ['VMStatistics', 'ESXStatistics', 'MemUsage']
 ['VMStatistics', 'ESXStatistics', 'CPUUsage']
 ['VMStatistics', 'ESXStatistics', 'MemSwapOutRate']
 ['VMStatistics', 'ESXStatistics', 'DiskUsage']
 ['VMStatistics', 'ESXStatistics', 'DiskRead']
 ['VMStatistics', 'ESXStatistics', 'NetReceived']
 ['VMStatistics', 'ESXStatistics', 'SQLServerID']
 ['VMStatistics', 'ESXStatistics', 'CPUUsageMHz']
 ['VMStatistics', 'ESXStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'ESXStatistics', 'MemActive']
 ['VMStatistics', 'ESXStatistics', 'MemConsumed']
 ['VMStatistics', 'ESXStatistics', 'MemGranted']
 ['VMStatistics', 'ESXStatistics', 'MemSwapInRate']
 ['VMStatistics', 'BaselineTemplates', 'SQLServerID']
 ['VMStatistics', 'ServerStatistics', 'SQLServerID']
 ['VMStatistics', 'ServerStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'OSStatistics', 'SQLServerID']
 ['VMStatistics', 'OSStatistics', 'AvailableByteVm']
 ['VMStatistics', 'OSStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'BaselineStatistics', 'SQLServerID']
 ['VMStatistics', 'SQLServerDatabaseNames', 'SQLServerID']
 ['VMStatistics', 'DashboardDefaults', 'SQLServerID']
 ['VMStatistics', 'DatabaseFileActivity', 'UTCCollectionDateTime']
 ['VMStatistics', 'TempdbFileData', 'UTCCollectionDateTime']
 ['VMStatistics', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['VMStatistics', 'WaitStatistics', 'SQLServerID']
 ['VMStatistics', 'WaitStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
 ['VMStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['VMStatistics', 'AlwaysOnReplicas', 'SQLServerID']
 ['VMStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['VMStatistics', 'AlwaysOnStatistics', 'SQLServerID']
 ['VMStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['VMStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['VMStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['VMStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['VMStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['VMStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'MetricThresholds', 'SQLServerID']
 ['VMStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['VMStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['VMStatistics', 'ServerActivity', 'SQLServerID']
 ['VMStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['VMStatistics', 'Blocks', 'SQLServerID']
 ['VMStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['VMStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['VMStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['PrescriptiveAnalysisRecommendation', 'AzureProfile', 'ID']
 ['PrescriptiveAnalysisRecommendation', 'CounterMasterList', 'ID']
 ['PrescriptiveAnalysisRecommendation', 'CustomReports', 'ID']
 ['PrescriptiveAnalysisRecommendation', 'CustomReportsCounters', 'ID']
 ['PrescriptiveAnalysisRecommendation', 'AnalysisConfiguration', 'ID']
 ['MonitoredSQLServers', 'BaselineTemplates', 'Active']
 ['MonitoredSQLServers', 'ServerStatistics', 'RealServerName']
 ['MonitoredSQLServers', 'ServerStatistics', 'ServerVersion']
 ['MonitoredSQLServers', 'DashboardDefaults', 'SQLServerID']
 ['MonitoredSQLServers', 'SQLsafeConnections', 'Active']
 ['MonitoredSQLServers', 'SQLsafeConnections', 'Deleted']
 ['MonitoredSQLServers', 'SQLsafeConnections', 'InstanceName']
 ['MonitoredSQLServers', 'SQLsafeConnections', 'RegisteredDate']
 ['MonitoredSQLServers', 'AlwaysOnAvailabilityGroups', 'Active']
 ['MonitoredSQLServers', 'AlwaysOnReplicas', 'Active']
 ['MonitoredSQLServers', 'AlwaysOnStatistics', 'SQLServerID']
 ['MonitoredSQLServers', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['MonitoredSQLServers', 'WebFramework', 'Password']
 ['MonitoredSQLServers', 'WebFramework', 'InstanceName']
 ['MonitoredSQLServers', 'DiskDriveStatistics', 'SQLServerID']
 ['MonitoredSQLServers', 'Alerts', 'Active']
 ['MonitoredSQLServers', 'GroomingLog', 'InstanceName']
 ['MonitoredSQLServers', 'MetricMetaData', 'Deleted']
 ['PermissionTags', 'WidgetTagMapping', 'TagId']
 ['AzureProfile', 'ESXStatistics', 'SQLServerID']
 ['AzureProfile', 'BaselineTemplates', 'SQLServerID']
 ['AzureProfile', 'ServerStatistics', 'SQLServerID']
 ['AzureProfile', 'OSStatistics', 'SQLServerID']
 ['AzureProfile', 'BaselineStatistics', 'SQLServerID']
 ['AzureProfile', 'CounterMasterList', 'ID']
 ['AzureProfile', 'SQLServerDatabaseNames', 'SQLServerID']
 ['AzureProfile', 'CustomReports', 'ID']
 ['AzureProfile', 'DashboardDefaults', 'SQLServerID']
 ['AzureProfile', 'CustomReportsCounters', 'ID']
 ['AzureProfile', 'WaitTypes', 'Description']
 ['AzureProfile', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['AzureProfile', 'WaitStatistics', 'SQLServerID']
 ['AzureProfile', 'AlwaysOnReplicas', 'SQLServerID']
 ['AzureProfile', 'AlwaysOnStatistics', 'SQLServerID']
 ['AzureProfile', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['AzureProfile', 'AlertTemplateLookup', 'Description']
 ['AzureProfile', 'LatestGroomingStatus', 'SQLServerID']
 ['AzureProfile', 'DiskDriveStatistics', 'SQLServerID']
 ['AzureProfile', 'ActiveWaitStatistics', 'SQLServerID']
 ['AzureProfile', 'MetricThresholds', 'SQLServerID']
 ['AzureProfile', 'QueryMonitorStatistics', 'SQLServerID']
 ['AzureProfile', 'MetricInfo', 'Description']
 ['AzureProfile', 'ServerActivity', 'SQLServerID']
 ['AzureProfile', 'AnalysisConfiguration', 'ID']
 ['AzureProfile', 'Blocks', 'SQLServerID']
 ['AzureProfile', 'BlockingSessionStatistics', 'SQLServerID']
 ['ESXStatistics', 'BaselineTemplates', 'SQLServerID']
 ['ESXStatistics', 'ServerStatistics', 'SQLServerID']
 ['ESXStatistics', 'ServerStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'OSStatistics', 'SQLServerID']
 ['ESXStatistics', 'OSStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'BaselineStatistics', 'SQLServerID']
 ['ESXStatistics', 'SQLServerDatabaseNames', 'SQLServerID']
 ['ESXStatistics', 'DashboardDefaults', 'SQLServerID']
 ['ESXStatistics', 'DatabaseFileActivity', 'UTCCollectionDateTime']
 ['ESXStatistics', 'TempdbFileData', 'UTCCollectionDateTime']
 ['ESXStatistics', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['ESXStatistics', 'WaitStatistics', 'SQLServerID']
 ['ESXStatistics', 'WaitStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
 ['ESXStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['ESXStatistics', 'AlwaysOnReplicas', 'SQLServerID']
 ['ESXStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['ESXStatistics', 'AlwaysOnStatistics', 'SQLServerID']
 ['ESXStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['ESXStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['ESXStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['ESXStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['ESXStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['ESXStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'MetricThresholds', 'SQLServerID']
 ['ESXStatistics', 'QueryMonitorStatistics', 'SQLServerID']
